NIN,Age,State_of_Origin,Gender,NIN_Linkage_Count,Login_Frequency,Geographic_Velocity,Device_Reputation_Score,Sector_Conflict_Flag,Failed_Auth_Attempts,Access_Hour,BVN_Status,NHIA_Status,JAMB_Status,FRSC_Status,Voter_ID_Status,Age_Consistency_Score,Name_Mismatch_Flag,Sector_Access_Frequency,Anomaly_Flag
21790434889,27,Jigawa,F,2,4,17.7153,0.7154,0,1,21,0,0,0,1,1,0.835,0,4,0
78711087090,70,Kaduna,M,2,1,66.5269,0.8414,0,0,15,1,1,0,0,0,0.8485,0,13,0
59506521368,61,Edo,M,3,5,55.5368,0.7869,0,1,16,1,0,0,1,1,0.9755,0,15,0
53327182056,73,Akwa Ibom,F,3,1,27.4668,0.9858,0,1,21,1,0,0,1,1,0.8893,0,15,0
46303187141,72,Adamawa,M,3,5,76.5028,0.6886,0,1,19,1,1,0,0,1,0.8635,0,7,0
92020347544,69,Borno,M,3,2,47.9844,0.6478,0,2,17,1,1,0,1,0,0.8421,0,9,0
97646687508,32,Kebbi,M,3,2,41.6328,0.5716,0,0,13,1,0,1,0,1,0.9303,0,14,0
60921902221,40,Ekiti,F,4,5,6.3011,0.8585,0,0,17,1,1,0,1,1,0.7765,0,2,0
72476589470,64,Benue,F,3,1,49.7839,0.9246,0,0,14,1,1,0,1,0,0.7625,0,6,0
94322183813,53,Anambra,M,4,2,62.3883,0.5998,0,1,17,1,1,0,1,1,0.9473,0,4,0
95345004412,55,Ekiti,F,3,2,54.1894,0.5828,0,0,16,1,0,0,1,1,0.8991,0,1,0
27561477320,62,Lagos,M,2,2,0.9716,0.9356,0,0,16,1,0,1,0,0,0.9249,0,13,0
33717808364,31,Niger,F,3,4,9.6615,0.6571,0,0,15,1,1,0,1,0,0.8842,0,5,0
99989563889,41,Taraba,M,3,7,86.7909,0.0796,0,5,10,1,1,0,0,1,0.7471,0,14,1
49585336872,63,Adamawa,M,3,2,35.0101,0.8718,0,1,9,1,0,0,1,1,0.9004,0,5,0
72858463957,71,Imo,M,3,5,73.1047,0.6809,0,2,16,1,1,0,0,1,0.8753,0,13,0
68468201669,74,Ekiti,F,4,3,59.0537,0.7135,0,1,6,1,1,0,1,1,0.8346,0,6,0
62990433314,61,Ebonyi,F,4,5,35.4906,0.6603,0,1,16,1,1,0,1,1,0.7779,0,5,0
34997634850,52,Jigawa,F,3,1,1.0456,0.6749,0,2,18,1,0,0,1,1,0.8707,0,13,0
36942799379,75,Ondo,M,3,2,1.376,0.8429,0,0,8,1,1,0,0,1,0.9657,0,9,0
58529074539,63,Yobe,F,3,3,25.3087,0.7481,0,1,15,1,1,0,0,1,0.8022,0,6,0
94546073868,51,Sokoto,F,3,3,0.5134,0.9715,0,0,15,1,1,0,0,1,0.9286,0,8,0
40010347502,23,Kogi,M,3,3,48.5911,0.8207,0,2,6,1,1,1,0,0,0.9467,0,11,0
14615500794,23,Bayelsa,F,2,2,46.0183,0.656,0,2,10,1,1,0,0,0,0.793,0,10,0
19816129465,63,Rivers,M,2,4,16.3916,0.8232,0,1,10,1,0,0,1,0,0.87,0,15,0
44586951646,49,Taraba,F,3,4,9.7056,0.6041,0,0,7,1,1,0,0,1,0.9294,0,3,0
55430274805,57,Taraba,F,3,1,34.6986,0.8374,0,1,17,1,1,0,0,1,0.7915,0,4,0
74088627356,46,Cross River,M,5,1,76.7393,0.8036,0,1,12,1,1,1,1,1,0.8662,0,6,0
66983603798,60,Ebonyi,M,3,5,0.6661,0.9029,0,0,6,1,0,0,1,1,0.7811,0,15,0
71535537471,80,Nasarawa,M,4,1,49.3096,0.948,0,0,7,1,1,0,1,1,0.9643,0,5,0
67444008690,72,Bauchi,M,3,4,14.581,0.7332,0,0,13,1,1,1,0,0,0.8758,0,2,0
98208591692,31,Ondo,F,5,1,59.2441,0.9174,0,2,10,1,1,1,1,1,0.9849,0,3,0
21498767627,53,Abia,M,5,1,57.4671,0.6528,0,1,20,1,1,1,1,1,0.9622,0,7,0
60401232629,73,Kano,F,2,2,6.7661,0.6663,0,0,9,1,0,0,0,1,0.781,0,15,0
82717040716,44,Bayelsa,F,4,4,40.1122,0.8786,0,0,21,1,1,0,1,1,0.8918,0,5,0
53746891612,59,Akwa Ibom,M,4,4,58.4297,0.9188,0,0,14,1,1,0,1,1,0.7837,0,6,0
99461834047,50,Gombe,M,4,4,37.9191,0.6931,0,1,21,1,1,0,1,1,0.7785,0,14,0
64824246774,30,Gombe,M,5,2,45.4987,0.9733,0,0,11,1,1,1,1,1,0.7893,0,13,0
95953943592,25,Ogun,F,4,5,64.1624,0.7519,0,1,8,1,0,1,1,1,0.8953,0,6,0
61113329754,35,Enugu,M,4,5,60.6306,0.6925,0,1,15,1,1,0,1,1,0.8901,0,3,0
20379391118,35,Plateau,F,4,3,38.505,0.6107,0,1,12,1,1,0,1,1,0.7576,0,6,0
96313461297,52,Bauchi,M,3,3,72.9245,0.7115,0,2,19,1,0,0,1,1,0.7964,0,9,0
54853623690,80,Gombe,M,3,2,75.9626,0.7892,0,0,15,1,0,0,1,1,0.7834,0,12,0
13226651694,26,Kaduna,F,4,1,67.396,0.8744,0,0,19,1,1,1,0,1,0.8991,0,5,0
34069792825,35,Benue,M,5,5,47.4447,0.5633,0,1,12,1,1,1,1,1,0.7738,0,7,0
32465168599,72,Benue,F,3,3,48.5625,0.981,0,1,8,1,1,0,0,1,0.7874,0,3,0
26791222943,68,Kogi,M,3,3,2.2859,0.6885,0,2,14,1,1,0,1,0,0.9279,0,9,0
20679577519,61,Zamfara,F,2,4,4.6828,0.7023,0,1,18,1,0,0,0,1,0.9249,0,5,0
88339410926,45,Kaduna,F,2,5,23.0885,0.8977,0,2,8,1,0,0,1,0,0.7585,0,6,0
21132512377,66,Yobe,F,3,2,42.2633,0.7902,0,1,22,1,1,1,0,0,0.9831,0,10,0
23119106822,36,Lagos,M,3,4,27.1249,0.6652,0,2,8,0,1,1,0,1,0.9389,0,11,0
14079654342,50,Ekiti,M,4,6,95.7117,0.026,0,4,21,1,1,0,1,1,0.598,1,4,1
52985353289,80,Kano,M,5,1,52.1262,0.9299,0,1,14,1,1,1,1,1,0.8303,0,10,0
77301193856,20,Katsina,M,4,5,57.9075,0.6911,0,0,17,1,1,1,0,1,0.9503,0,11,0
39667398103,61,Abia,F,2,1,8.3117,0.719,0,1,15,0,0,0,1,1,0.9616,0,3,0
90516362523,41,Plateau,F,3,1,76.9672,0.821,0,1,21,1,1,0,0,1,0.7555,0,9,0
45619097864,25,Niger,F,2,1,67.985,0.8525,0,0,8,0,0,1,0,1,0.7989,0,9,0
52949023028,77,Sokoto,M,3,3,52.415,0.7446,0,0,13,1,0,0,1,1,0.9109,0,12,0
92068559642,74,Zamfara,F,2,5,20.1729,0.9487,0,0,22,0,0,0,1,1,0.9653,0,6,0
49860093433,23,Ondo,F,2,4,37.3199,0.6488,0,0,9,0,1,0,0,1,0.9379,0,3,0
31696457012,30,Osun,F,4,2,50.6289,0.6956,0,2,14,1,1,1,0,1,0.9007,0,10,0
26151003294,58,Kogi,F,4,1,67.7044,0.9281,0,0,19,0,1,1,1,1,0.8269,0,15,0
57123863003,22,Kwara,F,4,2,0.638,0.7559,0,1,12,1,1,1,0,1,0.7704,0,4,0
90886005849,63,Sokoto,M,4,1,11.6366,0.6291,0,2,15,1,1,0,1,1,0.9173,0,7,0
59958151950,58,Anambra,M,3,2,62.4187,0.9332,0,2,8,1,1,0,0,1,0.8004,0,6,0
83113832117,75,Jigawa,M,1,1,43.0008,0.671,0,1,6,1,0,0,0,0,0.8583,0,1,0
88671658223,34,Kaduna,F,3,4,71.1692,0.7529,0,0,7,0,0,1,1,1,0.9542,0,15,0
14990572158,67,FCT,M,3,2,10.3559,0.7854,0,2,15,1,1,0,0,1,0.9102,0,11,0
74060887074,60,Imo,F,3,3,39.3906,0.9476,0,1,13,1,1,0,1,0,0.8926,0,9,0
21215465769,47,Sokoto,F,4,3,62.3202,0.7131,0,2,16,1,1,0,1,1,0.7733,0,12,0
61015706153,50,Oyo,F,4,2,8.64,0.7391,0,2,21,0,1,1,1,1,0.8041,0,3,0
13952733343,70,Edo,M,2,1,56.4153,0.8386,0,2,20,1,0,0,1,0,0.8228,0,7,0
61114227262,43,Cross River,M,2,5,1.1222,0.7341,0,0,8,0,0,0,1,1,0.8199,0,11,0
66842757592,27,Ondo,M,4,1,33.4428,0.8197,0,2,20,1,1,1,1,0,0.8261,0,10,0
17754282278,45,Taraba,M,2,3,68.412,0.8848,0,0,21,1,0,0,0,1,0.9615,0,3,0
31814706452,54,Kogi,F,3,3,68.2193,0.8374,0,1,8,1,0,1,0,1,0.7868,0,2,0
53568167206,38,Adamawa,M,5,2,56.1613,0.7593,0,0,18,1,1,1,1,1,0.7931,0,14,0
49089720764,41,Anambra,F,2,3,65.6875,0.7982,0,0,21,1,0,0,0,1,0.7669,0,6,0
96705505511,54,Nasarawa,M,3,5,2.7808,0.5611,0,1,22,1,0,0,1,1,0.8367,0,4,0
87709371348,23,Adamawa,M,4,4,53.7372,0.8934,0,2,13,1,1,1,0,1,0.9248,0,10,0
35705539208,59,Akwa Ibom,M,3,5,3.1408,0.9523,0,0,19,1,0,0,1,1,0.8978,0,2,0
79896599854,61,Kogi,M,3,4,21.9203,0.8778,0,0,12,1,1,0,0,1,0.8723,0,12,0
38634049705,78,Kwara,M,3,8,1182.3824,0.3101,1,14,2,1,1,0,1,0,0.3246,1,13,1
94772056288,76,Akwa Ibom,M,3,3,20.4541,0.6872,0,1,15,1,1,0,0,1,0.8445,0,2,0
98156401771,47,Kogi,F,2,1,36.7989,0.6159,0,0,17,1,0,0,1,0,0.7639,0,5,0
65642347924,18,Ebonyi,F,3,4,40.4655,0.8422,0,0,6,1,1,1,0,0,0.988,0,9,0
36418108695,27,Ogun,M,5,2,36.0298,0.5641,0,0,6,1,1,1,1,1,0.764,0,10,0
55689041576,19,Bauchi,F,2,5,32.1145,0.9395,0,1,21,0,0,1,0,1,0.8515,0,12,0
30672392842,28,Jigawa,F,3,2,18.4672,0.7994,0,1,18,1,1,0,1,0,0.7576,0,6,0
58292198604,58,Ogun,F,2,2,40.4391,0.8582,0,0,17,1,0,0,1,0,0.7768,0,1,0
27643613553,71,Kogi,F,4,4,52.6658,0.6515,0,1,19,1,1,0,1,1,0.854,0,7,0
95782738178,50,Benue,F,3,3,73.2331,0.8924,0,1,8,1,1,0,1,0,0.8251,0,13,0
16164011287,27,Kwara,M,4,3,52.4306,0.7564,0,0,15,1,1,1,0,1,0.9154,0,5,0
17103535611,51,Delta,M,3,3,23.3529,0.7249,0,1,22,1,1,0,1,0,0.9422,0,8,0
28121597066,56,Gombe,M,3,5,32.8161,0.5708,0,1,20,0,1,0,1,1,0.9855,0,14,0
99911401305,46,Ebonyi,M,3,22,77.0249,0.3934,0,0,3,1,1,0,0,1,0.7744,0,55,1
13584991138,41,Kwara,F,4,4,62.5158,0.9362,0,2,11,1,1,0,1,1,0.8424,0,5,0
22884917103,59,FCT,F,3,4,49.9743,0.8222,0,0,22,1,0,0,1,1,0.8681,0,7,0
37156838985,55,Ondo,M,2,1,16.0003,0.7091,0,1,17,1,0,0,0,1,0.8229,0,15,0
24470793789,55,Kebbi,F,4,2,68.139,0.6329,0,2,8,1,1,0,1,1,0.8639,0,7,0
50988120448,47,Akwa Ibom,F,3,5,54.8351,0.7423,0,2,10,0,1,0,1,1,0.8332,0,1,0
33411688428,46,Cross River,F,4,4,8.1911,0.8994,0,1,8,1,1,0,1,1,0.9561,0,11,0
87490317067,42,Yobe,F,4,2,9.8028,0.8144,0,1,22,1,1,0,1,1,0.8228,0,14,0
37112904128,66,Ebonyi,F,4,5,36.5785,0.6583,0,2,17,1,1,0,1,1,0.7622,0,5,0
62228598149,45,Akwa Ibom,F,3,2,58.9516,0.8859,0,2,16,1,1,0,1,0,0.9904,0,13,0
71995411640,76,Ebonyi,M,4,1,18.6446,0.553,0,1,15,1,1,0,1,1,0.9012,0,14,0
74548364287,46,Edo,F,3,2,45.9868,0.7025,0,1,19,1,1,0,0,1,0.8177,0,9,0
14895305008,78,Akwa Ibom,F,4,3,53.6389,0.8844,0,2,19,1,1,1,0,1,0.8968,0,12,0
83059229915,56,Borno,M,2,5,38.0896,0.6497,0,0,18,1,1,0,0,0,0.7675,0,6,0
20580868216,32,Katsina,F,2,4,19.6899,0.9725,0,2,11,1,1,0,0,0,0.9397,0,10,0
17904228409,57,Ekiti,F,5,1,8.8546,0.9482,0,1,22,1,1,1,1,1,0.9924,0,3,0
62927663568,21,Ebonyi,F,3,1,1.9848,0.957,0,2,20,1,0,1,0,1,0.7657,0,7,0
17350822739,41,Bauchi,M,2,3,27.1365,0.6887,0,0,13,0,1,0,0,1,0.9475,0,11,0
47526331340,71,Akwa Ibom,F,3,2,64.0123,0.6042,0,2,17,1,0,0,1,1,0.7826,0,11,0
82390458976,76,Zamfara,M,4,5,40.7643,0.7514,0,2,12,1,1,0,1,1,0.7851,0,9,0
42722953648,73,Abia,M,4,5,41.8225,0.562,0,0,9,0,1,1,1,1,0.9257,0,3,0
92268717403,53,Akwa Ibom,M,3,2,21.7024,0.8749,0,2,19,1,1,0,0,1,0.8667,0,9,0
71711622647,51,Kebbi,F,4,5,73.8857,0.8839,0,2,20,1,1,0,1,1,0.9938,0,11,0
89990855315,71,Delta,M,3,2,70.6216,0.1844,0,7,5,1,1,0,1,0,0.6243,1,8,1
44445485000,19,Abia,M,3,3,2.8658,0.7714,0,0,16,1,1,0,0,1,0.8304,0,10,0
42077625041,24,Taraba,M,4,1,19.6972,0.5916,0,2,8,1,1,1,0,1,0.7877,0,6,0
80907564636,77,Taraba,F,4,5,25.8125,0.6377,0,0,15,1,1,0,1,1,0.9119,0,4,0
31208682898,25,Gombe,M,4,4,9.3628,0.7503,0,2,7,1,0,1,1,1,0.891,0,9,0
25491026059,62,Kano,M,2,2,64.1534,0.612,0,1,7,1,0,0,1,0,0.9292,0,14,0
30611667594,63,Kebbi,M,4,2,19.1703,0.7393,0,2,16,1,1,0,1,1,0.9079,0,3,0
47798574594,25,Adamawa,M,5,1,49.3887,0.9507,0,0,18,1,1,1,1,1,0.9107,0,10,0
84230759475,75,Osun,F,3,2,77.7897,0.825,0,0,6,1,1,0,0,1,0.7583,0,2,0
54583257291,76,Anambra,M,3,1,47.9827,0.9601,0,0,12,1,1,0,0,1,0.9942,0,11,0
28106281785,50,Nasarawa,F,4,1,2.1141,0.7811,0,1,11,1,1,1,0,1,0.9363,0,6,0
55531030468,69,Kogi,F,1,3,17.531,0.9614,0,1,22,0,0,0,0,0,0.8786,0,10,0
82972355608,32,Anambra,M,4,5,9.9409,0.8108,0,2,12,1,0,1,1,1,0.9943,0,11,0
24818738553,77,Nasarawa,M,3,3,46.6891,0.8336,0,0,20,1,0,1,0,1,0.8794,0,5,0
51547481676,47,Jigawa,M,4,3,31.8789,0.7501,0,0,21,1,1,0,1,1,0.9525,0,1,0
49607547833,65,Imo,M,5,4,41.2141,0.7047,0,0,8,1,1,1,1,1,0.9538,0,4,0
82301415984,71,Katsina,F,1,1,68.9068,0.9483,0,2,17,0,0,0,1,0,0.8681,0,2,0
93258097362,46,Akwa Ibom,M,4,5,51.1262,0.824,0,1,20,1,1,0,1,1,0.9136,0,1,0
48488496261,32,Ogun,F,3,1,26.6801,0.6728,0,1,8,1,0,1,0,1,0.7907,0,9,0
74243259313,28,Taraba,M,3,1,0.7412,0.6736,0,0,13,1,1,0,0,1,0.9476,0,12,0
15715150771,74,Sokoto,M,3,2,75.9572,0.7336,0,0,11,1,1,0,0,1,0.776,0,2,0
82994591184,58,Ogun,F,5,10,73.8562,0.5829,0,1,1,1,1,1,1,1,0.8257,0,42,1
26383978528,37,Bauchi,M,3,1,30.5894,0.6904,0,2,8,1,1,0,1,0,0.9202,0,10,0
37148574518,38,Edo,F,2,1,77.5128,0.8469,0,0,21,1,1,0,0,0,0.9434,0,3,0
59308962571,46,Edo,F,3,1,19.7097,0.63,0,1,13,1,0,0,1,1,0.8103,0,9,0
74503319738,56,Rivers,F,4,5,3.4569,0.7712,0,0,15,1,1,0,1,1,0.7541,0,7,0
45389972999,67,Jigawa,F,3,5,9.3134,0.8465,0,0,21,1,0,0,1,1,0.9621,0,5,0
74828891836,31,Kaduna,F,3,1,36.0999,0.7032,0,0,6,1,0,1,0,1,0.9653,0,14,0
43600953320,24,Imo,M,3,5,66.0782,0.9295,0,2,19,1,1,0,0,1,0.9958,0,10,0
52487168760,57,Ondo,F,4,7,16.2287,0.1118,0,5,12,1,1,1,0,1,0.6848,0,3,1
57554324248,66,Imo,F,3,5,56.6718,0.9327,0,2,15,1,1,0,0,1,0.7564,0,7,0
95717888677,65,Sokoto,M,2,4,36.434,0.6334,0,1,15,1,0,0,1,0,0.9687,0,1,0
26776270703,59,Ekiti,M,3,4,52.9072,0.7827,0,2,18,1,0,0,1,1,0.7543,0,14,0
60391285382,43,Katsina,M,4,5,58.1833,0.8357,0,0,20,1,1,0,1,1,0.8001,0,7,0
27162634688,28,Nasarawa,F,3,3,34.1543,0.6196,0,1,12,1,0,1,1,0,0.9284,0,8,0
50194184712,24,Enugu,M,4,1,72.4789,0.7112,0,0,10,1,1,1,0,1,0.9015,0,11,0
52269433855,70,Bauchi,F,3,4,77.7185,0.8856,0,1,7,1,1,0,0,1,0.913,0,7,0
58611517040,69,Enugu,M,4,5,18.1428,0.8811,0,0,13,1,0,1,1,1,0.8676,0,9,0
53386668403,58,Kebbi,M,2,3,72.8774,0.6128,0,2,16,1,0,0,0,1,0.9796,0,10,0
93850462094,43,Sokoto,M,4,1,18.2459,0.772,0,1,9,1,1,0,1,1,0.9142,0,14,0
78462476794,51,Ebonyi,M,3,1,40.803,0.9223,0,2,9,1,0,0,1,1,0.9453,0,8,0
67385344681,52,Niger,M,3,4,1.7535,0.7014,0,1,22,1,1,0,0,1,0.8842,0,3,0
78904221457,32,Kogi,F,3,2,38.5868,0.6644,0,2,15,1,0,1,0,1,0.9028,0,4,0
18123876930,62,Zamfara,M,3,2,73.3969,0.9653,0,0,6,1,0,1,1,0,0.8084,0,11,0
38641741819,43,Plateau,M,3,5,3.8096,0.8795,0,2,19,1,0,1,1,0,0.8588,0,11,0
97161891357,18,Kebbi,M,3,5,36.5078,0.7509,0,2,9,1,0,1,0,1,0.9628,0,14,0
72985871142,29,Abia,M,3,2,18.1941,0.7595,0,1,17,1,1,0,1,0,0.8551,0,8,0
37901061327,18,Borno,F,3,3,63.6091,0.9124,0,0,21,1,0,1,0,1,0.823,0,6,0
35002812754,62,Yobe,F,2,5,2.1134,0.8292,0,1,12,0,1,0,1,0,0.7929,0,3,0
54651998375,46,Niger,F,2,2,59.0823,0.7574,0,0,8,1,0,0,1,0,0.9713,0,13,0
55090170063,77,Osun,F,3,2,73.0837,0.5809,0,2,15,1,0,0,1,1,0.8462,0,6,0
27615569117,54,Abia,F,3,2,70.4838,0.8971,0,0,6,1,1,1,0,0,0.8883,0,11,0
44470393216,21,Bauchi,M,5,3,17.1741,0.5674,0,0,6,1,1,1,1,1,0.8941,0,7,0
75449379919,75,Nasarawa,F,5,5,41.6009,0.8223,0,0,22,1,1,1,1,1,0.9727,0,14,0
11537380355,60,Kano,M,5,1,45.6119,0.6138,0,0,15,1,1,1,1,1,0.9621,0,9,0
40383232480,80,Abia,M,2,2,74.4168,0.9001,0,2,10,0,0,0,1,1,0.8442,0,1,0
64456061982,58,Borno,M,2,4,6.8216,0.6687,0,0,22,0,0,0,1,1,0.892,0,12,0
94150759317,57,Delta,F,2,2,70.4829,0.8722,0,1,8,1,0,0,0,1,0.8197,0,12,0
93340309216,62,Taraba,M,3,4,54.12,0.7205,1,2,16,1,0,0,1,1,0.0804,1,16,1
40228049178,56,Osun,M,2,2,6.4242,0.7175,0,0,11,1,0,0,0,1,0.7737,0,9,0
92604154228,48,Bayelsa,M,4,4,66.249,0.6391,0,2,8,1,1,0,1,1,0.8407,0,2,0
39081216181,58,Kebbi,F,2,5,34.6418,0.5703,0,2,9,1,0,0,0,1,0.7559,0,12,0
72606835755,24,Edo,M,4,4,43.3259,0.333,1,2,13,1,1,0,1,1,0.3091,1,18,1
44676478713,37,Anambra,M,4,3,14.8705,0.8822,0,0,7,1,1,0,1,1,0.882,0,10,0
58844444700,33,Kogi,M,2,4,78.3867,0.8749,0,0,18,1,0,0,1,0,0.776,0,5,0
87801893806,47,Gombe,M,3,1,30.518,0.7694,0,1,8,1,0,0,1,1,0.9668,0,15,0
13930107517,29,Yobe,F,3,4,3.6439,0.8551,0,2,10,0,1,1,0,1,0.9406,0,8,0
48239207738,21,Oyo,M,3,3,77.5081,0.771,0,0,11,1,1,1,0,0,0.8681,0,11,0
14569624388,38,Osun,F,2,4,56.6608,0.6963,0,1,16,1,0,0,0,1,0.8252,0,10,0
56697805267,74,Sokoto,F,5,5,50.8448,0.8629,0,1,6,1,1,1,1,1,0.8435,0,8,0
27913105107,44,Ekiti,F,4,3,27.4133,0.703,0,0,8,1,1,0,1,1,0.969,0,2,0
14430645884,20,Lagos,M,4,8,82.4949,0.5508,0,3,0,1,1,1,0,1,0.6119,0,53,1
22902086512,23,Oyo,F,3,1,32.3568,0.917,0,2,22,1,1,1,0,0,0.7716,0,8,0
63218170320,46,Bayelsa,F,4,1,59.1812,0.8825,0,2,7,1,1,0,1,1,0.8724,0,7,0
86910260162,35,Kwara,M,4,2,73.8858,0.8427,0,2,21,1,1,0,1,1,0.9781,0,6,0
13345755989,28,Adamawa,M,4,2,17.6871,0.9201,0,1,22,1,1,1,0,1,0.9949,0,15,0
17764317930,68,Benue,F,3,1,8.5614,0.9538,0,2,16,1,0,0,1,1,0.8424,0,14,0
96822458408,21,Kebbi,M,4,4,56.9402,0.5689,0,1,22,1,1,1,0,1,0.9863,0,5,0
38440696281,71,Lagos,F,1,4,36.3431,0.5784,0,0,12,1,0,0,0,0,0.8369,0,15,0
47534099809,69,Anambra,F,2,3,34.942,0.7602,0,0,20,1,0,0,0,1,0.7901,0,8,0
20141350797,73,Ekiti,M,3,4,19.4489,0.5869,0,0,16,1,0,0,1,1,0.8262,0,11,0
39424348359,29,Taraba,F,5,3,8.924,0.5787,0,0,15,1,1,1,1,1,0.7755,0,2,0
22813594226,37,Sokoto,M,4,4,11.0892,0.908,0,0,18,1,0,1,1,1,0.86,0,12,0
71568060962,79,Ogun,F,4,5,16.3844,0.6381,0,2,11,1,1,0,1,1,0.9063,0,13,0
61893375217,75,Akwa Ibom,M,3,3,6.724,0.9093,0,0,19,1,1,0,0,1,0.9244,0,9,0
81351225147,54,Edo,M,1,5,51.7904,0.6172,0,0,11,1,0,0,0,0,0.9957,0,14,0
12522726060,70,Edo,F,3,2,65.797,0.966,0,2,14,0,1,0,1,1,0.8904,0,7,0
73785171358,26,Borno,M,5,1,6.7824,0.6499,0,0,14,1,1,1,1,1,0.9397,0,14,0
13797943197,22,Edo,F,2,5,4.3839,0.8865,0,2,8,0,0,0,1,1,0.8994,0,10,0
17445630593,43,Borno,F,3,3,59.0058,0.578,0,1,16,1,1,0,0,1,0.9579,0,15,0
27220519019,31,Abia,F,4,5,1343.1975,0.2553,0,12,19,1,1,1,0,1,0.1663,1,13,1
31802958729,54,Abia,M,1,4,48.5424,0.7853,0,0,9,0,0,0,1,0,0.828,0,14,0
48225709242,58,Kaduna,F,3,5,0.8609,0.9961,0,1,20,1,1,0,0,1,0.924,0,5,0
77389466052,29,Plateau,M,5,1,1.3244,0.6429,0,2,12,1,1,1,1,1,0.9586,0,1,0
56343052462,68,Imo,F,3,2,8.6603,0.5928,0,1,20,1,1,0,0,1,0.9635,0,4,0
99171274337,59,Kebbi,M,3,5,55.4403,0.5796,0,0,21,1,1,0,0,1,0.9168,0,13,0
89129369115,45,Sokoto,F,3,5,22.6954,0.6633,0,1,19,1,1,0,0,1,0.7978,0,6,0
42660900866,48,Kebbi,M,3,3,60.318,0.9661,0,2,18,1,0,0,1,1,0.9219,0,8,0
13993258781,18,Sokoto,F,2,4,57.0232,0.9136,0,2,20,1,0,1,0,0,0.7579,0,5,0
30944750984,37,Benue,M,3,3,30.6828,0.6245,0,1,11,1,1,0,1,0,0.9871,0,4,0
67272072291,66,Adamawa,M,3,4,77.5341,0.9378,0,1,14,0,1,1,0,1,0.8771,0,15,0
67838324779,40,Adamawa,M,3,5,26.8748,0.9885,0,1,15,1,0,0,1,1,0.8968,0,13,0
29136863511,70,Jigawa,F,4,5,17.5645,0.8822,0,2,22,1,1,0,1,1,0.7645,0,4,0
54497319434,74,Yobe,F,4,5,40.5996,0.8679,0,0,6,1,1,0,1,1,0.7808,0,9,0
40393601264,42,Cross River,M,3,3,43.5596,0.6174,0,0,17,1,1,0,0,1,0.8175,0,2,0
65398286705,70,Sokoto,F,3,4,48.5098,0.8368,0,2,6,1,0,1,0,1,0.8297,0,4,0
11922291242,58,Imo,M,3,30,66.7654,0.1597,0,12,17,1,0,0,1,1,0.6583,0,12,1
43155009574,56,Lagos,M,4,1,50.7494,0.6137,0,0,10,1,1,0,1,1,0.7729,0,10,0
29278606092,80,Plateau,F,2,1,31.5044,0.9351,0,2,7,1,0,1,0,0,0.8723,0,9,0
46391771416,19,Kebbi,M,3,1,17.95,0.814,0,2,19,0,1,1,0,1,0.9526,0,15,0
85699563402,55,Abia,M,4,2,40.7171,0.8274,0,0,22,1,0,1,1,1,0.9975,0,2,0
56317765755,29,Katsina,M,4,5,76.3916,0.8902,0,0,19,0,1,1,1,1,0.876,0,5,0
42727339347,46,Nasarawa,M,2,4,65.7854,0.6008,0,0,13,1,0,0,0,1,0.7625,0,5,0
92720652785,28,Kaduna,M,3,4,34.0337,0.5689,0,1,20,1,0,1,0,1,0.8928,0,6,0
56949701017,75,Delta,F,2,5,45.6397,0.6735,0,1,6,1,0,0,1,0,0.9321,0,13,0
27451157976,43,Kogi,M,3,4,4.6242,0.5592,0,0,10,1,1,0,1,0,0.8696,0,10,0
68782083398,28,Jigawa,M,4,3,44.4865,0.7295,0,0,16,1,1,1,0,1,0.8321,0,4,0
80810096008,18,Oyo,M,3,3,48.0953,0.9583,0,0,14,1,0,1,0,1,0.9743,0,9,0
86618333864,65,Bayelsa,M,2,3,67.7508,0.5837,0,1,6,0,1,0,0,1,0.8482,0,6,0
42565634976,30,Bayelsa,M,4,30,55.9861,0.2959,0,17,6,1,1,1,0,1,0.7986,0,23,1
15732357691,34,Kebbi,F,5,2,8.5314,0.9045,0,1,13,1,1,1,1,1,0.7844,0,11,0
59661969996,80,Abia,M,3,4,13.3407,0.5585,0,1,6,0,1,0,1,1,0.7757,0,5,0
85680502511,42,Kaduna,M,4,3,42.2766,0.6503,0,1,12,1,1,1,0,1,0.8441,0,10,0
23769688264,32,Yobe,M,5,3,75.4725,0.8013,0,1,15,1,1,1,1,1,0.7865,0,10,0
19340043274,48,Edo,F,2,1,52.7497,0.9489,0,1,8,0,1,0,0,1,0.8006,0,8,0
93584638393,43,Bayelsa,M,3,2,33.8606,0.6215,0,0,13,1,0,0,1,1,0.7611,0,6,0
16857637358,41,Ogun,F,1,3,4.612,0.5854,0,2,22,1,0,0,0,0,0.9002,0,14,0
99314977685,52,Ebonyi,M,4,1,76.9055,0.5927,0,1,14,1,1,0,1,1,0.9664,0,6,0
65686195847,45,Enugu,F,4,5,64.1559,0.8926,0,0,12,1,1,1,0,1,0.9835,0,14,0
97080892774,40,Oyo,M,3,4,11.3688,0.9614,0,2,20,1,1,0,0,1,0.9029,0,4,0
51607612532,80,Anambra,F,4,5,75.5837,0.9299,0,0,18,1,1,0,1,1,0.7988,0,15,0
24858215485,24,Anambra,M,4,4,61.6324,0.6164,0,2,21,1,1,1,1,0,0.8212,0,13,0
